"","version","version_season","season_name","season","episode","day","tribe_status","tribe","castaway","immunity","vote","vote_event","vote_event_outcome","split_vote","nullified","tie","voted_out","order","vote_order","castaway_id","vote_id","voted_out_id","sog_id","challenge_id"
"1","US","US01","Survivor: Borneo",1,1,3,"Original","Tagi","Sonja",NA,"Rudy",NA,NA,NA,FALSE,FALSE,"Sonja",1,1,"US0001","US0014","US0001",1,1
"2","US","US01","Survivor: Borneo",1,1,3,"Original","Tagi","Stacey",NA,"Rudy",NA,NA,NA,FALSE,FALSE,"Sonja",1,1,"US0003","US0014","US0001",1,1
"3","US","US01","Survivor: Borneo",1,1,3,"Original","Tagi","Dirk",NA,"Sonja",NA,NA,NA,FALSE,FALSE,"Sonja",1,1,"US0005","US0001","US0001",1,1
"4","US","US01","Survivor: Borneo",1,1,3,"Original","Tagi","Sean",NA,"Sonja",NA,NA,NA,FALSE,FALSE,"Sonja",1,1,"US0012","US0001","US0001",1,1
"5","US","US01","Survivor: Borneo",1,1,3,"Original","Tagi","Sue",NA,"Sonja",NA,NA,NA,FALSE,FALSE,"Sonja",1,1,"US0013","US0001","US0001",1,1
"6","US","US01","Survivor: Borneo",1,1,3,"Original","Tagi","Rudy",NA,"Sonja",NA,NA,NA,FALSE,FALSE,"Sonja",1,1,"US0014","US0001","US0001",1,1
"7","US","US01","Survivor: Borneo",1,1,3,"Original","Tagi","Kelly",NA,"Rudy",NA,NA,NA,FALSE,FALSE,"Sonja",1,1,"US0015","US0014","US0001",1,1
"8","US","US01","Survivor: Borneo",1,1,3,"Original","Tagi","Richard",NA,"Stacey",NA,NA,NA,FALSE,FALSE,"Sonja",1,1,"US0016","US0003","US0001",1,1
"9","US","US01","Survivor: Borneo",1,2,6,"Original","Pagong","B.B.",NA,"Ramona",NA,NA,NA,FALSE,FALSE,"B.B.",2,1,"US0002","US0004","US0002",2,3
"10","US","US01","Survivor: Borneo",1,2,6,"Original","Pagong","Ramona",NA,"B.B.",NA,NA,NA,FALSE,FALSE,"B.B.",2,1,"US0004","US0002","US0002",2,3
"11","US","US01","Survivor: Borneo",1,2,6,"Original","Pagong","Joel",NA,"B.B.",NA,NA,NA,FALSE,FALSE,"B.B.",2,1,"US0006","US0002","US0002",2,3
"12","US","US01","Survivor: Borneo",1,2,6,"Original","Pagong","Gretchen",NA,"B.B.",NA,NA,NA,FALSE,FALSE,"B.B.",2,1,"US0007","US0002","US0002",2,3
"13","US","US01","Survivor: Borneo",1,2,6,"Original","Pagong","Greg",NA,"Ramona",NA,NA,NA,FALSE,FALSE,"B.B.",2,1,"US0008","US0004","US0002",2,3
"14","US","US01","Survivor: Borneo",1,2,6,"Original","Pagong","Jenna",NA,"B.B.",NA,NA,NA,FALSE,FALSE,"B.B.",2,1,"US0009","US0002","US0002",2,3
"15","US","US01","Survivor: Borneo",1,2,6,"Original","Pagong","Gervase",NA,"B.B.",NA,NA,NA,FALSE,FALSE,"B.B.",2,1,"US0010","US0002","US0002",2,3
"16","US","US01","Survivor: Borneo",1,2,6,"Original","Pagong","Colleen",NA,"B.B.",NA,NA,NA,FALSE,FALSE,"B.B.",2,1,"US0011","US0002","US0002",2,3
"17","US","US01","Survivor: Borneo",1,3,9,"Original","Tagi","Stacey",NA,"Rudy",NA,NA,NA,FALSE,FALSE,"Stacey",3,1,"US0003","US0014","US0003",3,5
"18","US","US01","Survivor: Borneo",1,3,9,"Original","Tagi","Dirk",NA,"Stacey",NA,NA,NA,FALSE,FALSE,"Stacey",3,1,"US0005","US0003","US0003",3,5
"19","US","US01","Survivor: Borneo",1,3,9,"Original","Tagi","Sean",NA,"Stacey",NA,NA,NA,FALSE,FALSE,"Stacey",3,1,"US0012","US0003","US0003",3,5
"20","US","US01","Survivor: Borneo",1,3,9,"Original","Tagi","Sue",NA,"Stacey",NA,NA,NA,FALSE,FALSE,"Stacey",3,1,"US0013","US0003","US0003",3,5
"21","US","US01","Survivor: Borneo",1,3,9,"Original","Tagi","Rudy",NA,"Stacey",NA,NA,NA,FALSE,FALSE,"Stacey",3,1,"US0014","US0003","US0003",3,5
"22","US","US01","Survivor: Borneo",1,3,9,"Original","Tagi","Kelly",NA,"Rudy",NA,NA,NA,FALSE,FALSE,"Stacey",3,1,"US0015","US0014","US0003",3,5
"23","US","US01","Survivor: Borneo",1,3,9,"Original","Tagi","Richard",NA,"Stacey",NA,NA,NA,FALSE,FALSE,"Stacey",3,1,"US0016","US0003","US0003",3,5
"24","US","US01","Survivor: Borneo",1,4,12,"Original","Pagong","Ramona",NA,"Colleen",NA,NA,NA,FALSE,FALSE,"Ramona",4,1,"US0004","US0011","US0004",4,7
"25","US","US01","Survivor: Borneo",1,4,12,"Original","Pagong","Joel",NA,"Ramona",NA,NA,NA,FALSE,FALSE,"Ramona",4,1,"US0006","US0004","US0004",4,7
"26","US","US01","Survivor: Borneo",1,4,12,"Original","Pagong","Gretchen",NA,"Ramona",NA,NA,NA,FALSE,FALSE,"Ramona",4,1,"US0007","US0004","US0004",4,7
"27","US","US01","Survivor: Borneo",1,4,12,"Original","Pagong","Greg",NA,"Jenna",NA,NA,NA,FALSE,FALSE,"Ramona",4,1,"US0008","US0009","US0004",4,7
"28","US","US01","Survivor: Borneo",1,4,12,"Original","Pagong","Jenna",NA,"Ramona",NA,NA,NA,FALSE,FALSE,"Ramona",4,1,"US0009","US0004","US0004",4,7
"29","US","US01","Survivor: Borneo",1,4,12,"Original","Pagong","Gervase",NA,"Colleen",NA,NA,NA,FALSE,FALSE,"Ramona",4,1,"US0010","US0011","US0004",4,7
"30","US","US01","Survivor: Borneo",1,4,12,"Original","Pagong","Colleen",NA,"Ramona",NA,NA,NA,FALSE,FALSE,"Ramona",4,1,"US0011","US0004","US0004",4,7
"31","US","US01","Survivor: Borneo",1,5,15,"Original","Tagi","Dirk",NA,"Sue",NA,NA,NA,FALSE,FALSE,"Dirk",5,1,"US0005","US0013","US0005",5,9
"32","US","US01","Survivor: Borneo",1,5,15,"Original","Tagi","Sean",NA,"Rudy",NA,NA,NA,FALSE,FALSE,"Dirk",5,1,"US0012","US0014","US0005",5,9
"33","US","US01","Survivor: Borneo",1,5,15,"Original","Tagi","Sue",NA,"Dirk",NA,NA,NA,FALSE,FALSE,"Dirk",5,1,"US0013","US0005","US0005",5,9
"34","US","US01","Survivor: Borneo",1,5,15,"Original","Tagi","Rudy",NA,"Dirk",NA,NA,NA,FALSE,FALSE,"Dirk",5,1,"US0014","US0005","US0005",5,9
"35","US","US01","Survivor: Borneo",1,5,15,"Original","Tagi","Kelly",NA,"Dirk",NA,NA,NA,FALSE,FALSE,"Dirk",5,1,"US0015","US0005","US0005",5,9
"36","US","US01","Survivor: Borneo",1,5,15,"Original","Tagi","Richard",NA,"Dirk",NA,NA,NA,FALSE,FALSE,"Dirk",5,1,"US0016","US0005","US0005",5,9
"37","US","US01","Survivor: Borneo",1,6,18,"Original","Pagong","Joel",NA,"Jenna",NA,NA,NA,FALSE,FALSE,"Joel",6,1,"US0006","US0009","US0006",6,11
"38","US","US01","Survivor: Borneo",1,6,18,"Original","Pagong","Gretchen",NA,"Joel",NA,NA,NA,FALSE,FALSE,"Joel",6,1,"US0007","US0006","US0006",6,11
"39","US","US01","Survivor: Borneo",1,6,18,"Original","Pagong","Greg",NA,"Joel",NA,NA,NA,FALSE,FALSE,"Joel",6,1,"US0008","US0006","US0006",6,11
"40","US","US01","Survivor: Borneo",1,6,18,"Original","Pagong","Jenna",NA,"Joel",NA,NA,NA,FALSE,FALSE,"Joel",6,1,"US0009","US0006","US0006",6,11
"41","US","US01","Survivor: Borneo",1,6,18,"Original","Pagong","Gervase",NA,"Jenna",NA,NA,NA,FALSE,FALSE,"Joel",6,1,"US0010","US0009","US0006",6,11
"42","US","US01","Survivor: Borneo",1,6,18,"Original","Pagong","Colleen",NA,"Joel",NA,NA,NA,FALSE,FALSE,"Joel",6,1,"US0011","US0006","US0006",6,11
"43","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Gretchen",NA,"Rudy",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0007","US0014","US0007",7,12
"44","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Greg","Individual","Jenna",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0008","US0009","US0007",7,12
"45","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Jenna",NA,"Gervase",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0009","US0010","US0007",7,12
"46","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Gervase",NA,"Sue",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0010","US0013","US0007",7,12
"47","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Colleen",NA,"Richard",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0011","US0016","US0007",7,12
"48","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Sean",NA,"Colleen",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0012","US0011","US0007",7,12
"49","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Sue",NA,"Gretchen",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0013","US0007","US0007",7,12
"50","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Rudy",NA,"Gretchen",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0014","US0007","US0007",7,12
"51","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Kelly",NA,"Gretchen",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0015","US0007","US0007",7,12
"52","US","US01","Survivor: Borneo",1,7,21,"Merged","Rattana","Richard",NA,"Gretchen",NA,NA,NA,FALSE,FALSE,"Gretchen",7,1,"US0016","US0007","US0007",7,12
"53","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Greg",NA,"Jenna",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0008","US0009","US0008",8,14
"54","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Jenna",NA,"Greg",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0009","US0008","US0008",8,14
"55","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Gervase","Individual","Jenna",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0010","US0009","US0008",8,14
"56","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Colleen",NA,"Jenna",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0011","US0009","US0008",8,14
"57","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Sean",NA,"Greg",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0012","US0008","US0008",8,14
"58","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Sue",NA,"Greg",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0013","US0008","US0008",8,14
"59","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Rudy",NA,"Greg",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0014","US0008","US0008",8,14
"60","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Kelly",NA,"Greg",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0015","US0008","US0008",8,14
"61","US","US01","Survivor: Borneo",1,8,24,"Merged","Rattana","Richard",NA,"Greg",NA,NA,NA,FALSE,FALSE,"Greg",8,1,"US0016","US0008","US0008",8,14
"62","US","US01","Survivor: Borneo",1,9,27,"Merged","Rattana","Jenna",NA,"Richard",NA,NA,NA,FALSE,FALSE,"Jenna",9,1,"US0009","US0016","US0009",9,16
"63","US","US01","Survivor: Borneo",1,9,27,"Merged","Rattana","Gervase",NA,"Richard",NA,NA,NA,FALSE,FALSE,"Jenna",9,1,"US0010","US0016","US0009",9,16
"64","US","US01","Survivor: Borneo",1,9,27,"Merged","Rattana","Colleen",NA,"Richard",NA,NA,NA,FALSE,FALSE,"Jenna",9,1,"US0011","US0016","US0009",9,16
"65","US","US01","Survivor: Borneo",1,9,27,"Merged","Rattana","Sean",NA,"Jenna",NA,NA,NA,FALSE,FALSE,"Jenna",9,1,"US0012","US0009","US0009",9,16
"66","US","US01","Survivor: Borneo",1,9,27,"Merged","Rattana","Sue",NA,"Jenna",NA,NA,NA,FALSE,FALSE,"Jenna",9,1,"US0013","US0009","US0009",9,16
"67","US","US01","Survivor: Borneo",1,9,27,"Merged","Rattana","Rudy","Individual","Jenna",NA,NA,NA,FALSE,FALSE,"Jenna",9,1,"US0014","US0009","US0009",9,16
"68","US","US01","Survivor: Borneo",1,9,27,"Merged","Rattana","Kelly",NA,"Sean",NA,NA,NA,FALSE,FALSE,"Jenna",9,1,"US0015","US0012","US0009",9,16
"69","US","US01","Survivor: Borneo",1,9,27,"Merged","Rattana","Richard",NA,"Jenna",NA,NA,NA,FALSE,FALSE,"Jenna",9,1,"US0016","US0009","US0009",9,16
"70","US","US01","Survivor: Borneo",1,10,30,"Merged","Rattana","Gervase",NA,"Sean",NA,NA,NA,FALSE,FALSE,"Gervase",10,1,"US0010","US0012","US0010",10,18
"71","US","US01","Survivor: Borneo",1,10,30,"Merged","Rattana","Colleen",NA,"Sean",NA,NA,NA,FALSE,FALSE,"Gervase",10,1,"US0011","US0012","US0010",10,18
"72","US","US01","Survivor: Borneo",1,10,30,"Merged","Rattana","Sean",NA,"Gervase",NA,NA,NA,FALSE,FALSE,"Gervase",10,1,"US0012","US0010","US0010",10,18
"73","US","US01","Survivor: Borneo",1,10,30,"Merged","Rattana","Sue",NA,"Gervase",NA,NA,NA,FALSE,FALSE,"Gervase",10,1,"US0013","US0010","US0010",10,18
"74","US","US01","Survivor: Borneo",1,10,30,"Merged","Rattana","Rudy",NA,"Gervase",NA,NA,NA,FALSE,FALSE,"Gervase",10,1,"US0014","US0010","US0010",10,18
"75","US","US01","Survivor: Borneo",1,10,30,"Merged","Rattana","Kelly",NA,"Gervase",NA,NA,NA,FALSE,FALSE,"Gervase",10,1,"US0015","US0010","US0010",10,18
"76","US","US01","Survivor: Borneo",1,10,30,"Merged","Rattana","Richard","Individual","Gervase",NA,NA,NA,FALSE,FALSE,"Gervase",10,1,"US0016","US0010","US0010",10,18
"77","US","US01","Survivor: Borneo",1,11,33,"Merged","Rattana","Colleen",NA,"Sean",NA,NA,NA,FALSE,FALSE,"Colleen",11,1,"US0011","US0012","US0011",11,21
"78","US","US01","Survivor: Borneo",1,11,33,"Merged","Rattana","Sean",NA,"Colleen",NA,NA,NA,FALSE,FALSE,"Colleen",11,1,"US0012","US0011","US0011",11,21
"79","US","US01","Survivor: Borneo",1,11,33,"Merged","Rattana","Sue",NA,"Colleen",NA,NA,NA,FALSE,FALSE,"Colleen",11,1,"US0013","US0011","US0011",11,21
"80","US","US01","Survivor: Borneo",1,11,33,"Merged","Rattana","Rudy",NA,"Colleen",NA,NA,NA,FALSE,FALSE,"Colleen",11,1,"US0014","US0011","US0011",11,21
"81","US","US01","Survivor: Borneo",1,11,33,"Merged","Rattana","Kelly","Individual","Sean",NA,NA,NA,FALSE,FALSE,"Colleen",11,1,"US0015","US0012","US0011",11,21
"82","US","US01","Survivor: Borneo",1,11,33,"Merged","Rattana","Richard",NA,"Colleen",NA,NA,NA,FALSE,FALSE,"Colleen",11,1,"US0016","US0011","US0011",11,21
"83","US","US01","Survivor: Borneo",1,12,36,"Merged","Rattana","Sean",NA,"Sue",NA,NA,NA,FALSE,FALSE,"Sean",12,1,"US0012","US0013","US0012",12,23
"84","US","US01","Survivor: Borneo",1,12,36,"Merged","Rattana","Sue",NA,"Sean",NA,NA,NA,FALSE,FALSE,"Sean",12,1,"US0013","US0012","US0012",12,23
"85","US","US01","Survivor: Borneo",1,12,36,"Merged","Rattana","Rudy",NA,"Sean",NA,NA,NA,FALSE,FALSE,"Sean",12,1,"US0014","US0012","US0012",12,23
"86","US","US01","Survivor: Borneo",1,12,36,"Merged","Rattana","Kelly","Individual","Sean",NA,NA,NA,FALSE,FALSE,"Sean",12,1,"US0015","US0012","US0012",12,23
"87","US","US01","Survivor: Borneo",1,12,36,"Merged","Rattana","Richard",NA,"Sean",NA,NA,NA,FALSE,FALSE,"Sean",12,1,"US0016","US0012","US0012",12,23
"88","US","US01","Survivor: Borneo",1,13,37,"Merged","Rattana","Sue",NA,"Richard",NA,NA,NA,FALSE,TRUE,"Sue",13,1,"US0013","US0016","US0013",13,24
"89","US","US01","Survivor: Borneo",1,13,37,"Merged","Rattana","Rudy",NA,"Sue",NA,NA,NA,FALSE,TRUE,"Sue",13,1,"US0014","US0013","US0013",13,24
"90","US","US01","Survivor: Borneo",1,13,37,"Merged","Rattana","Kelly","Individual","Richard",NA,NA,NA,FALSE,TRUE,"Sue",13,1,"US0015","US0016","US0013",13,24
"91","US","US01","Survivor: Borneo",1,13,37,"Merged","Rattana","Richard",NA,"Sue",NA,NA,NA,FALSE,TRUE,"Sue",13,1,"US0016","US0013","US0013",13,24
"92","US","US01","Survivor: Borneo",1,13,37,"Merged","Rattana","Sue",NA,NA,"Deadlock","Can't vote",NA,FALSE,FALSE,"Sue",13,2,"US0013",NA,"US0013",13,24
"93","US","US01","Survivor: Borneo",1,13,37,"Merged","Rattana","Rudy",NA,"Sue",NA,NA,NA,FALSE,FALSE,"Sue",13,2,"US0014","US0013","US0013",13,24
"94","US","US01","Survivor: Borneo",1,13,37,"Merged","Rattana","Kelly","Individual","Sue",NA,NA,NA,FALSE,FALSE,"Sue",13,2,"US0015","US0013","US0013",13,24
"95","US","US01","Survivor: Borneo",1,13,37,"Merged","Rattana","Richard",NA,NA,"Deadlock","Can't vote",NA,FALSE,FALSE,"Sue",13,2,"US0016",NA,"US0013",13,24
"96","US","US01","Survivor: Borneo",1,13,38,"Merged","Rattana","Rudy",NA,NA,"Final 3 tribal","Vote not required",NA,FALSE,FALSE,"Rudy",14,1,"US0014",NA,"US0014",14,25
"97","US","US01","Survivor: Borneo",1,13,38,"Merged","Rattana","Kelly","Individual","Rudy",NA,NA,NA,FALSE,FALSE,"Rudy",14,1,"US0015","US0014","US0014",14,25
"98","US","US01","Survivor: Borneo",1,13,38,"Merged","Rattana","Richard",NA,NA,"Final 3 tribal","Vote not required",NA,FALSE,FALSE,"Rudy",14,1,"US0016",NA,"US0014",14,25
"99","US","US02","Survivor: The Australian Outback",2,1,3,"Original","Kucha","Debb",NA,"Jeff",NA,NA,NA,FALSE,FALSE,"Debb",1,1,"US0017","US0023","US0017",1,1
"100","US","US02","Survivor: The Australian Outback",2,1,3,"Original","Kucha","Kimmi",NA,"Debb",NA,NA,NA,FALSE,FALSE,"Debb",1,1,"US0021","US0017","US0017",1,1
"101","US","US02","Survivor: The Australian Outback",2,1,3,"Original","Kucha","Michael",NA,"Debb",NA,NA,NA,FALSE,FALSE,"Debb",1,1,"US0022","US0017","US0017",1,1
"102","US","US02","Survivor: The Australian Outback",2,1,3,"Original","Kucha","Jeff",NA,"Debb",NA,NA,NA,FALSE,FALSE,"Debb",1,1,"US0023","US0017","US0017",1,1
"103","US","US02","Survivor: The Australian Outback",2,1,3,"Original","Kucha","Alicia",NA,"Debb",NA,NA,NA,FALSE,FALSE,"Debb",1,1,"US0024","US0017","US0017",1,1
"104","US","US02","Survivor: The Australian Outback",2,1,3,"Original","Kucha","Nick",NA,"Debb",NA,NA,NA,FALSE,FALSE,"Debb",1,1,"US0026","US0017","US0017",1,1
"105","US","US02","Survivor: The Australian Outback",2,1,3,"Original","Kucha","Rodger",NA,"Debb",NA,NA,NA,FALSE,FALSE,"Debb",1,1,"US0028","US0017","US0017",1,1
"106","US","US02","Survivor: The Australian Outback",2,1,3,"Original","Kucha","Elisabeth",NA,"Debb",NA,NA,NA,FALSE,FALSE,"Debb",1,1,"US0029","US0017","US0017",1,1
"107","US","US02","Survivor: The Australian Outback",2,2,6,"Original","Ogakor","Kel",NA,"Jerri",NA,NA,NA,FALSE,FALSE,"Kel",2,1,"US0018","US0025","US0018",2,3
"108","US","US02","Survivor: The Australian Outback",2,2,6,"Original","Ogakor","Maralyn",NA,"Kel",NA,NA,NA,FALSE,FALSE,"Kel",2,1,"US0019","US0018","US0018",2,3
"109","US","US02","Survivor: The Australian Outback",2,2,6,"Original","Ogakor","Mitchell",NA,"Kel",NA,NA,NA,FALSE,FALSE,"Kel",2,1,"US0020","US0018","US0018",2,3
"110","US","US02","Survivor: The Australian Outback",2,2,6,"Original","Ogakor","Jerri",NA,"Kel",NA,NA,NA,FALSE,FALSE,"Kel",2,1,"US0025","US0018","US0018",2,3
"111","US","US02","Survivor: The Australian Outback",2,2,6,"Original","Ogakor","Amber",NA,"Kel",NA,NA,NA,FALSE,FALSE,"Kel",2,1,"US0027","US0018","US0018",2,3
"112","US","US02","Survivor: The Australian Outback",2,2,6,"Original","Ogakor","Keith",NA,"Kel",NA,NA,NA,FALSE,FALSE,"Kel",2,1,"US0030","US0018","US0018",2,3
"113","US","US02","Survivor: The Australian Outback",2,2,6,"Original","Ogakor","Colby",NA,"Kel",NA,NA,NA,FALSE,FALSE,"Kel",2,1,"US0031","US0018","US0018",2,3
"114","US","US02","Survivor: The Australian Outback",2,2,6,"Original","Ogakor","Tina",NA,"Kel",NA,NA,NA,FALSE,FALSE,"Kel",2,1,"US0032","US0018","US0018",2,3
"115","US","US02","Survivor: The Australian Outback",2,3,9,"Original","Ogakor","Maralyn",NA,"Jerri",NA,NA,NA,FALSE,FALSE,"Maralyn",3,1,"US0019","US0025","US0019",3,5
"116","US","US02","Survivor: The Australian Outback",2,3,9,"Original","Ogakor","Mitchell",NA,"Maralyn",NA,NA,NA,FALSE,FALSE,"Maralyn",3,1,"US0020","US0019","US0019",3,5
"117","US","US02","Survivor: The Australian Outback",2,3,9,"Original","Ogakor","Jerri",NA,"Maralyn",NA,NA,NA,FALSE,FALSE,"Maralyn",3,1,"US0025","US0019","US0019",3,5
"118","US","US02","Survivor: The Australian Outback",2,3,9,"Original","Ogakor","Amber",NA,"Maralyn",NA,NA,NA,FALSE,FALSE,"Maralyn",3,1,"US0027","US0019","US0019",3,5
"119","US","US02","Survivor: The Australian Outback",2,3,9,"Original","Ogakor","Keith",NA,"Mitchell",NA,NA,NA,FALSE,FALSE,"Maralyn",3,1,"US0030","US0020","US0019",3,5
"120","US","US02","Survivor: The Australian Outback",2,3,9,"Original","Ogakor","Colby",NA,"Maralyn",NA,NA,NA,FALSE,FALSE,"Maralyn",3,1,"US0031","US0019","US0019",3,5
"121","US","US02","Survivor: The Australian Outback",2,3,9,"Original","Ogakor","Tina",NA,"Maralyn",NA,NA,NA,FALSE,FALSE,"Maralyn",3,1,"US0032","US0019","US0019",3,5
"122","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Mitchell",NA,"Keith",NA,NA,NA,FALSE,TRUE,"Mitchell",4,1,"US0020","US0030","US0020",4,7
"123","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Jerri",NA,"Keith",NA,NA,NA,FALSE,TRUE,"Mitchell",4,1,"US0025","US0030","US0020",4,7
"124","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Amber",NA,"Keith",NA,NA,NA,FALSE,TRUE,"Mitchell",4,1,"US0027","US0030","US0020",4,7
"125","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Keith",NA,"Mitchell",NA,NA,NA,FALSE,TRUE,"Mitchell",4,1,"US0030","US0020","US0020",4,7
"126","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Colby",NA,"Mitchell",NA,NA,NA,FALSE,TRUE,"Mitchell",4,1,"US0031","US0020","US0020",4,7
"127","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Tina",NA,"Mitchell",NA,NA,NA,FALSE,TRUE,"Mitchell",4,1,"US0032","US0020","US0020",4,7
"128","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Mitchell",NA,NA,"Deadlock","Can't vote",NA,FALSE,TRUE,"Mitchell",4,2,"US0020",NA,"US0020",4,7
"129","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Jerri",NA,"Keith",NA,NA,NA,FALSE,TRUE,"Mitchell",4,2,"US0025","US0030","US0020",4,7
"130","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Amber",NA,"Keith",NA,NA,NA,FALSE,TRUE,"Mitchell",4,2,"US0027","US0030","US0020",4,7
"131","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Keith",NA,NA,"Deadlock","Can't vote",NA,FALSE,TRUE,"Mitchell",4,2,"US0030",NA,"US0020",4,7
"132","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Colby",NA,"Mitchell",NA,NA,NA,FALSE,TRUE,"Mitchell",4,2,"US0031","US0020","US0020",4,7
"133","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Tina",NA,"Mitchell",NA,NA,NA,FALSE,TRUE,"Mitchell",4,2,"US0032","US0020","US0020",4,7
"134","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Mitchell",NA,NA,"Countback","Eliminated",NA,FALSE,FALSE,"Mitchell",4,3,"US0020",NA,"US0020",4,7
"135","US","US02","Survivor: The Australian Outback",2,4,12,"Original","Ogakor","Keith",NA,NA,"Countback","Safe",NA,FALSE,FALSE,"Mitchell",4,3,"US0030",NA,"US0020",4,7
"136","US","US02","Survivor: The Australian Outback",2,5,15,"Original","Kucha","Kimmi",NA,"Jeff",NA,NA,NA,FALSE,FALSE,"Kimmi",5,1,"US0021","US0023","US0021",5,9
"137","US","US02","Survivor: The Australian Outback",2,5,15,"Original","Kucha","Michael",NA,"Kimmi",NA,NA,NA,FALSE,FALSE,"Kimmi",5,1,"US0022","US0021","US0021",5,9
"138","US","US02","Survivor: The Australian Outback",2,5,15,"Original","Kucha","Jeff",NA,"Kimmi",NA,NA,NA,FALSE,FALSE,"Kimmi",5,1,"US0023","US0021","US0021",5,9
"139","US","US02","Survivor: The Australian Outback",2,5,15,"Original","Kucha","Alicia",NA,"Kimmi",NA,NA,NA,FALSE,FALSE,"Kimmi",5,1,"US0024","US0021","US0021",5,9
"140","US","US02","Survivor: The Australian Outback",2,5,15,"Original","Kucha","Nick",NA,"Kimmi",NA,NA,NA,FALSE,FALSE,"Kimmi",5,1,"US0026","US0021","US0021",5,9
"141","US","US02","Survivor: The Australian Outback",2,5,15,"Original","Kucha","Rodger",NA,"Kimmi",NA,NA,NA,FALSE,FALSE,"Kimmi",5,1,"US0028","US0021","US0021",5,9
"142","US","US02","Survivor: The Australian Outback",2,5,15,"Original","Kucha","Elisabeth",NA,"Kimmi",NA,NA,NA,FALSE,FALSE,"Kimmi",5,1,"US0029","US0021","US0021",5,9
"143","US","US02","Survivor: The Australian Outback",2,7,21,"Merged","Barramundi","Jeff",NA,"Colby",NA,NA,NA,FALSE,TRUE,"Jeff",7,1,"US0023","US0031","US0023",7,11
"144","US","US02","Survivor: The Australian Outback",2,7,21,"Merged","Barramundi","Alicia",NA,"Colby",NA,NA,NA,FALSE,TRUE,"Jeff",7,1,"US0024","US0031","US0023",7,11
"145","US","US02","Survivor: The Australian Outback",2,7,21,"Merged","Barramundi","Jerri",NA,"Jeff",NA,NA,NA,FALSE,TRUE,"Jeff",7,1,"US0025","US0023","US0023",7,11
"146","US","US02","Survivor: The Australian Outback",2,7,21,"Merged","Barramundi","Nick",NA,"Colby",NA,NA,NA,FALSE,TRUE,"Jeff",7,1,"US0026","US0031","US0023",7,11
"147","US","US02","Survivor: The Australian Outback",2,7,21,"Merged","Barramundi","Amber",NA,"Jeff",NA,NA,NA,FALSE,TRUE,"Jeff",7,1,"US0027","US0023","US0023",7,11
